alpha,G,S,N,file,rl_shifters,rl_time_s
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01486.txt,44,0.248517
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01487.txt,31,0.180986
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01488.txt,38,0.220565
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01489.txt,37,0.214222
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01490.txt,31,0.189155
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01491.txt,33,0.193292
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01492.txt,4,0.020446
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01493.txt,34,0.201899
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01494.txt,45,0.253132
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01495.txt,40,0.221887
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01496.txt,33,0.186819
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01497.txt,38,0.214269
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01498.txt,35,0.204882
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01499.txt,33,0.190452
0.8,6,6,32,benchmark/dup_dataset/alpha=0.8/6-6-32/01500.txt,41,0.236056
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01501.txt,33,0.197558
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01502.txt,31,0.195587
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01503.txt,29,0.192909
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01504.txt,54,0.29893
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01505.txt,41,0.239389
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01506.txt,27,0.161247
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01507.txt,44,0.250049
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01508.txt,44,0.2405
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01509.txt,50,0.292833
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01510.txt,31,0.171547
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01511.txt,36,0.207239
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01512.txt,60,0.37531
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01513.txt,34,0.228418
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01514.txt,51,0.319967
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01515.txt,44,0.255814
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01516.txt,39,0.236004
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01517.txt,35,0.210041
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01518.txt,36,0.213496
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01519.txt,39,0.230703
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01520.txt,42,0.240517
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01521.txt,52,0.291429
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01522.txt,26,0.168281
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01523.txt,42,0.243279
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01524.txt,47,0.252718
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01525.txt,33,0.187348
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01526.txt,28,0.175622
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01527.txt,38,0.234556
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01528.txt,27,0.173775
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01529.txt,23,0.140243
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01530.txt,31,0.190666
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01531.txt,26,0.171554
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01532.txt,41,0.23263
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01533.txt,40,0.234773
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01534.txt,36,0.212635
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01535.txt,36,0.213719
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01536.txt,45,0.245431
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01537.txt,31,0.172475
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01538.txt,28,0.179113
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01539.txt,41,0.243959
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01540.txt,41,0.233859
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01541.txt,33,0.198665
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01542.txt,33,0.195577
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01543.txt,32,0.185164
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01544.txt,37,0.217034
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01545.txt,37,0.215316
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01546.txt,37,0.218748
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01547.txt,44,0.240094
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01548.txt,47,0.265262
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01549.txt,4,0.023779
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01550.txt,38,0.220906
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01551.txt,42,0.240555
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01552.txt,37,0.210532
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01553.txt,47,0.266543
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01554.txt,37,0.211784
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01555.txt,31,0.188765
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01556.txt,37,0.213988
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01557.txt,43,0.241293
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01558.txt,22,0.141369
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01559.txt,4,0.020012
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01560.txt,30,0.174744
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01561.txt,44,0.247815
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01562.txt,31,0.189584
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01563.txt,48,0.259273
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01564.txt,40,0.238637
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01565.txt,22,0.148143
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01566.txt,42,0.243195
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01567.txt,42,0.225725
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01568.txt,40,0.21781
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01569.txt,35,0.204258
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01570.txt,38,0.223243
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01571.txt,37,0.213447
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01572.txt,35,0.202572
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01573.txt,34,0.190607
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01574.txt,33,0.199859
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01575.txt,35,0.217482
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01576.txt,30,0.178579
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01577.txt,48,0.266941
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01578.txt,43,0.252815
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01579.txt,25,0.159537
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01580.txt,43,0.246652
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01581.txt,53,0.284776
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01582.txt,43,0.247457
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01583.txt,33,0.200011
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01584.txt,42,0.243871
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01585.txt,42,0.238106
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01586.txt,44,0.237377
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01587.txt,34,0.195564
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01588.txt,50,0.270501
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01589.txt,47,0.262337
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01590.txt,21,0.133379
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01591.txt,45,0.264158
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01592.txt,40,0.2506
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01593.txt,30,0.174978
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01594.txt,31,0.182816
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01595.txt,33,0.193742
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01596.txt,46,0.254671
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01597.txt,32,0.187606
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01598.txt,39,0.221207
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01599.txt,27,0.166904
0.8,6,6,33,benchmark/dup_dataset/alpha=0.8/6-6-33/01600.txt,46,0.262763
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01601.txt,32,0.19968
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01602.txt,2,0.012245
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01603.txt,43,0.247962
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01604.txt,47,0.259363
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01605.txt,50,0.281814
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01606.txt,33,0.18719
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01607.txt,41,0.235259
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01608.txt,38,0.217334
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01609.txt,31,0.186001
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01610.txt,35,0.209926
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01611.txt,52,0.293954
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01612.txt,33,0.209696
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01613.txt,27,0.179351
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01614.txt,36,0.214157
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01615.txt,27,0.160121
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01616.txt,36,0.212528
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01617.txt,45,0.26122
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01618.txt,41,0.236685
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01619.txt,35,0.209624
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01620.txt,1,0.008394
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01621.txt,47,0.266617
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01622.txt,4,0.027533
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01623.txt,27,0.162698
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01624.txt,42,0.2522
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01625.txt,40,0.225235
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01626.txt,35,0.21061
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01627.txt,45,0.258743
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01628.txt,33,0.195502
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01629.txt,33,0.198296
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01630.txt,41,0.22947
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01631.txt,53,0.291762
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01632.txt,44,0.253207
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01633.txt,35,0.202225
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01634.txt,43,0.240641
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01635.txt,35,0.201296
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01636.txt,44,0.249417
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01637.txt,38,0.217957
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01638.txt,39,0.232119
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01639.txt,42,0.249338
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01640.txt,25,0.151407
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01641.txt,21,0.137082
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01642.txt,6,0.038298
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01643.txt,32,0.197781
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01644.txt,31,0.186344
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01645.txt,35,0.205106
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01646.txt,29,0.178044
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01647.txt,39,0.235999
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01648.txt,43,0.254367
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01649.txt,3,0.016219
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01650.txt,44,0.243241
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01651.txt,4,0.027793
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01652.txt,45,0.259368
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01653.txt,40,0.231761
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01654.txt,55,0.311378
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01655.txt,40,0.216629
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01656.txt,43,0.259081
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01657.txt,35,0.214307
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01658.txt,31,0.18402
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01659.txt,33,0.191265
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01660.txt,23,0.140618
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01661.txt,46,0.255762
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01662.txt,26,0.170986
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01663.txt,2,0.012246
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01664.txt,47,0.265371
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01665.txt,39,0.227087
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01666.txt,47,0.263783
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01667.txt,41,0.229066
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01668.txt,39,0.247952
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01669.txt,5,0.028281
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01670.txt,35,0.20509
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01671.txt,40,0.236933
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01672.txt,48,0.265167
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01673.txt,28,0.178269
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01674.txt,4,0.020877
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01675.txt,44,0.252078
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01676.txt,27,0.16464
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01677.txt,31,0.187158
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01678.txt,49,0.279887
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01679.txt,40,0.236761
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01680.txt,40,0.234058
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01681.txt,43,0.252315
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01682.txt,35,0.209329
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01683.txt,42,0.229846
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01684.txt,52,0.301197
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01685.txt,35,0.20313
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01686.txt,38,0.226018
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01687.txt,34,0.202914
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01688.txt,57,0.30869
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01689.txt,29,0.18635
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01690.txt,33,0.202568
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01691.txt,34,0.202431
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01692.txt,49,0.264956
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01693.txt,44,0.249053
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01694.txt,48,0.272107
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01695.txt,31,0.194703
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01696.txt,35,0.214647
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01697.txt,36,0.216492
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01698.txt,35,0.206626
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01699.txt,1,0.00836
0.8,6,6,34,benchmark/dup_dataset/alpha=0.8/6-6-34/01700.txt,28,0.167684
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01701.txt,1,0.008479
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01702.txt,3,0.016434
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01703.txt,38,0.217883
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01704.txt,34,0.215996
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01705.txt,32,0.192613
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01706.txt,26,0.17119
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01707.txt,49,0.289697
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01708.txt,48,0.252467
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01709.txt,31,0.200003
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01710.txt,39,0.22722
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01711.txt,44,0.249036
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01712.txt,53,0.290425
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01713.txt,7,0.043368
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01714.txt,43,0.251833
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01715.txt,45,0.245296
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01716.txt,35,0.198204
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01717.txt,1,0.008595
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01718.txt,39,0.220531
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01719.txt,55,0.317163
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01720.txt,46,0.256458
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01721.txt,39,0.22956
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01722.txt,34,0.215544
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01723.txt,47,0.283519
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01724.txt,44,0.268772
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01725.txt,47,0.256195
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01726.txt,40,0.225362
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01727.txt,44,0.248661
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01728.txt,34,0.205229
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01729.txt,46,0.266914
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01730.txt,37,0.209532
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01731.txt,42,0.236316
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01732.txt,33,0.202229
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01733.txt,21,0.146298
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01734.txt,36,0.228512
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01735.txt,47,0.313967
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01736.txt,34,0.237074
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01737.txt,27,0.205854
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01738.txt,23,0.177975
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01739.txt,31,0.224151
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01740.txt,43,0.279974
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01741.txt,41,0.275173
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01742.txt,31,0.220439
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01743.txt,36,0.26123
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01744.txt,39,0.260745
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01745.txt,34,0.229409
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01746.txt,39,0.218131
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01747.txt,6,0.03595
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01748.txt,38,0.215029
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01749.txt,35,0.204333
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01750.txt,35,0.203202
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01751.txt,39,0.230432
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01752.txt,43,0.247834
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01753.txt,35,0.202098
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01754.txt,29,0.174561
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01755.txt,48,0.27022
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01756.txt,31,0.186469
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01757.txt,30,0.187044
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01758.txt,35,0.213201
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01759.txt,41,0.244415
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01760.txt,41,0.258612
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01761.txt,36,0.240508
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01762.txt,45,0.251384
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01763.txt,44,0.271405
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01764.txt,45,0.262792
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01765.txt,31,0.19291
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01766.txt,41,0.240844
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01767.txt,43,0.244405
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01768.txt,36,0.219236
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01769.txt,30,0.193216
0.8,6,6,35,benchmark/dup_dataset/alpha=0.8/6-6-35/01770.txt,30,0.191296
